"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","X_N2","X_N2O3","X_N2O4","X_N2O5","X_NO","X_NO2","X_NO3","X_O","X_O2","X_O3","vtkGhostType"
-0.025507,0.0020585,1.4901e-08,343.25,10.101,4.5672,-0.18081,0.78964,0,0,0,2.2269e-36,6.8378e-34,1.4711e-36,1.8029e-09,0.20946,0.0009,0
-0.024502,0.0020585,1.4901e-08,343.25,13.425,4.7005,-0.14045,0.78964,0,0,0,2.1719e-36,6.5712e-34,1.3376e-36,1.8029e-09,0.20946,0.0009,0
-0.023498,0.0020585,1.4901e-08,343.25,15.243,3.6125,-0.099631,0.78964,0,0,0,2.1951e-36,6.6674e-34,1.3746e-36,1.8029e-09,0.20946,0.0009,0
-0.022493,0.0020585,1.4901e-08,343.25,17.128,2.4906,-0.043311,0.78964,0,0,0,2.2242e-36,6.7915e-34,1.425e-36,1.8029e-09,0.20946,0.0009,0
-0.021488,0.0020585,1.4901e-08,343.25,19.016,1.455,0.032652,0.78964,0,0,0,2.2645e-36,6.9672e-34,1.4988e-36,1.8029e-09,0.20946,0.0009,0
-0.020483,0.0020585,1.4901e-08,343.25,20.469,0.86957,0.046717,0.78964,0,0,0,2.3067e-36,7.1543e-34,1.5796e-36,1.8029e-09,0.20946,0.0009,0
-0.019479,0.0020585,1.4901e-08,343.25,21.466,0.50054,0.025221,0.78964,0,0,0,2.3482e-36,7.3415e-34,1.6626e-36,1.8029e-09,0.20946,0.0009,0
-0.018474,0.0020585,1.4901e-08,343.25,22.055,0.25808,0.0299,0.78964,0,0,0,2.3901e-36,7.5342e-34,1.7504e-36,1.8029e-09,0.20946,0.0009,0
-0.017469,0.0020585,1.4901e-08,343.25,22.321,0.054881,0.088882,0.78964,0,0,0,2.4351e-36,7.7457e-34,1.8497e-36,1.8029e-09,0.20946,0.0009,0
-0.016464,0.0020585,1.4901e-08,343.25,22.449,-0.088507,0.077983,0.78964,0,0,0,2.4825e-36,7.9726e-34,1.9592e-36,1.8029e-09,0.20946,0.0009,0
-0.01546,0.0020585,1.4901e-08,343.25,22.549,-0.16509,-0.031243,0.78964,0,0,0,2.5302e-36,8.2054e-34,2.0747e-36,1.8029e-09,0.20946,0.0009,0
-0.014455,0.0020585,1.4901e-08,343.25,22.643,-0.29248,-0.1148,0.78964,0,0,0,2.5776e-36,8.4407e-34,2.1944e-36,1.8029e-09,0.20946,0.0009,0
-0.01345,0.0020585,1.4901e-08,343.25,22.403,-0.4408,-0.093595,0.78964,0,0,0,2.6236e-36,8.6732e-34,2.3158e-36,1.8029e-09,0.20946,0.0009,0
-0.012445,0.0020585,1.4901e-08,343.25,21.801,-0.2887,-0.020349,0.78964,0,0,0,2.6649e-36,8.8857e-34,2.4294e-36,1.8029e-09,0.20946,0.0009,0
-0.011441,0.0020585,1.4901e-08,343.25,21.478,0.031342,0.039289,0.78964,0,0,0,2.7006e-36,9.0728e-34,2.5319e-36,1.8029e-09,0.20946,0.0009,0
-0.010436,0.0020585,1.4901e-08,343.25,21.837,0.24433,0.045339,0.78964,0,0,0,2.7313e-36,9.2365e-34,2.6237e-36,1.8029e-09,0.20946,0.0009,0
-0.0094313,0.0020585,1.4901e-08,343.25,22.664,0.11123,0.051755,0.78964,0,0,0,2.7642e-36,9.4153e-34,2.7264e-36,1.8029e-09,0.20946,0.0009,0
-0.0084265,0.0020585,1.4901e-08,343.25,22.777,-0.2993,0.11182,0.78964,0,0,0,2.8067e-36,9.6491e-34,2.8636e-36,1.8029e-09,0.20946,0.0009,0
-0.0074218,0.0020585,1.4901e-08,343.25,21.971,-0.38167,0.1505,0.78964,0,0,0,2.8535e-36,9.9117e-34,3.0214e-36,1.8029e-09,0.20946,0.0009,0
-0.0064171,0.0020585,1.4901e-08,343.25,21.346,-0.21928,0.27868,0.78964,0,0,0,2.8972e-36,1.0161e-33,3.1743e-36,1.8029e-09,0.20946,0.0009,0
-0.0054123,0.0020585,1.4901e-08,343.25,21.625,-0.038891,0.65692,0.78964,0,0,0,2.9324e-36,1.0364e-33,3.3026e-36,1.8029e-09,0.20946,0.0009,0
-0.0044076,0.0020585,1.4901e-08,343.25,21.839,0.14445,1.3179,0.78964,0,0,0,2.959e-36,1.0525e-33,3.4086e-36,1.8029e-09,0.20946,0.0009,0
-0.0034028,0.0020585,1.4901e-08,343.25,22.491,-0.80035,1.3094,0.78964,0,0,0,2.9937e-36,1.0743e-33,3.5631e-36,1.8029e-09,0.20946,0.0009,0
-0.0023981,0.0020585,1.4901e-08,343.25,21.625,0.39665,0.94542,0.78964,0,0,6.0848e-36,4.4022e-36,1.3274e-33,4.267e-36,1.8029e-09,0.20946,0.0009,0
-0.0013934,0.0020585,1.4901e-08,343.25,21.032,-0.1544,0.55879,0.78964,0,0,1.5072e-25,7.2767e-26,5.854e-24,6.2506e-27,1.8029e-09,0.20946,0.0009,0
-0.00038862,0.0020585,1.4901e-08,343.25,20.317,0.35072,0.83485,0.78964,0,8.3384e-28,2.3357e-13,1.6418e-13,9.3558e-12,7.7139e-15,1.8029e-09,0.20946,0.00089999,0
0.00061612,0.0020585,1.4901e-08,343.25,19.745,0.47214,1.3938,0.78964,1.7516e-23,9.5032e-21,2.4005e-12,1.45e-12,9.4352e-11,8.1936e-14,1.8029e-09,0.20946,0.00089999,0
0.0016209,0.0020585,1.4901e-08,343.25,21.545,0.58176,1.1459,0.78964,3.4659e-20,7.0211e-18,2.5923e-11,4.6471e-11,1.1878e-09,7.9754e-13,1.8029e-09,0.20946,0.00089999,0
0.0026256,0.0020585,1.4901e-08,343.25,22.573,-0.049632,-1.391,0.78964,9.3567e-19,2.2537e-16,2.5805e-10,5.15e-10,1.3122e-08,9.7397e-12,1.8028e-09,0.20946,0.00089995,0
0.0036303,0.0020585,1.4901e-08,343.25,25.833,-0.68923,-2.0646,0.78964,7.3856e-17,1.6992e-14,2.8896e-09,6.2598e-09,1.5109e-07,1.0716e-10,1.8018e-09,0.20946,0.00089951,0
0.0046351,0.0020585,1.4901e-08,343.25,25.749,-0.98885,-0.42493,0.78964,4.8908e-16,7.8579e-14,3.8061e-09,1.404e-08,2.3795e-07,1.3822e-10,1.8011e-09,0.20946,0.00089922,0
0.0056398,0.0020585,1.4901e-08,343.25,22.472,2.2765,-0.51325,0.78964,4.2635e-17,6.7657e-15,1.1438e-09,4.8846e-09,7.5478e-08,5.0205e-11,1.8023e-09,0.20946,0.00089975,0
0.0066446,0.0020585,1.4901e-08,343.25,19.54,2.4285,-0.53417,0.78964,3.3425e-18,7.7184e-16,3.9098e-10,1.3023e-09,2.6247e-08,2.2871e-11,1.8027e-09,0.20946,0.00089991,0
0.0076493,0.0020585,1.4901e-08,343.25,18.243,1.7636,1.7597,0.78964,4.5023e-17,9.3268e-15,1.7066e-09,5.7794e-09,1.157e-07,1.205e-10,1.802e-09,0.20946,0.00089962,0
0.008654,0.0020585,1.4901e-08,343.27,20.452,0.078699,3.0832,0.78964,2.5337e-14,4.2786e-12,4.0348e-08,1.8589e-07,3.0617e-06,2.3234e-09,1.7804e-09,0.20946,0.00089012,0
0.0096588,0.0020585,1.4901e-08,343.27,20.867,2.2281,2.7014,0.78964,1.8078e-14,3.1176e-12,3.459e-08,1.6561e-07,2.7293e-06,2.066e-09,1.7828e-09,0.20946,0.00089121,0
0.010664,0.0020585,1.4901e-08,343.27,19.017,0.4231,-1.3994,0.78965,5.7469e-14,6.4821e-12,3.9162e-08,3.3676e-07,3.6908e-06,2.5992e-09,1.7754e-09,0.20946,0.00088794,0
0.011668,0.0020585,1.4901e-08,343.45,15.895,-0.12911,-1.1697,0.7897,7.2655e-12,6.5547e-10,3.7388e-07,4.8385e-06,4.1417e-05,1.2181e-08,1.4978e-09,0.20949,0.00076317,0
0.012673,0.0020585,1.4901e-08,343.75,15.225,-3.5626,3.4635,0.78978,2.693e-11,3.4921e-09,1.0731e-06,8.1595e-06,0.00010189,1.9681e-08,1.0885e-09,0.20954,0.00056978,0
0.013678,0.0020585,1.4901e-08,343.82,15.847,-1.7215,-1.4175,0.7898,3.2649e-11,4.404e-09,1.241e-06,8.9031e-06,0.00011584,2.1603e-08,9.9668e-10,0.20955,0.00052516,0
0.014682,0.0020585,1.4901e-08,343.69,16.525,-3.8779,-3.6154,0.78976,1.5519e-11,2.5495e-09,1.008e-06,5.5517e-06,8.7763e-05,2.6481e-08,1.1876e-09,0.20953,0.00061786,0
0.015687,0.0020585,1.4901e-08,343.5,19.318,6.377,1.6656,0.78971,6.016e-12,8.6359e-10,5.5141e-07,3.6596e-06,5.0053e-05,2.058e-08,1.4435e-09,0.2095,0.00073826,0
0.016692,0.0020585,1.4901e-08,343.38,16.729,3.8889,0.7883,0.78967,1.522e-12,2.1563e-10,2.7896e-07,1.8636e-06,2.5207e-05,1.7915e-08,1.6191e-09,0.20948,0.00081846,0
0.017697,0.0020585,1.4901e-08,343.45,16.061,1.8223,-2.2786,0.7897,3.8117e-12,5.559e-10,4.4762e-07,2.9142e-06,4.069e-05,2.3845e-08,1.5092e-09,0.20949,0.00076861,0
0.018701,0.0020585,1.4901e-08,343.46,15.47,0.19128,4.5626,0.7897,3.0669e-12,6.0704e-10,4.9939e-07,2.248e-06,4.2565e-05,2.7723e-08,1.4992e-09,0.20949,0.00076391,0
0.019706,0.0020585,1.4901e-08,343.53,19.428,-0.71145,1.8592,0.78972,5.9904e-12,1.0831e-09,6.4668e-07,3.2833e-06,5.6872e-05,2.8976e-08,1.3993e-09,0.2095,0.0007178,0
0.020711,0.0020585,1.4901e-08,343.64,18.159,1.2863,3.7316,0.78974,9.9807e-12,1.9797e-09,9.2679e-07,4.051e-06,7.692e-05,2.9061e-08,1.2638e-09,0.20952,0.00065401,0
0.021716,0.0020585,1.4901e-08,343.89,13.74,-0.4146,0.48217,0.78981,2.7683e-11,5.3126e-09,1.5364e-06,6.8849e-06,0.00012761,2.4529e-08,9.2946e-10,0.20956,0.00049166,0
0.02272,0.0020585,1.4901e-08,343.93,14.802,-0.11686,-2.1647,0.78983,3.5452e-11,6.0979e-09,1.5787e-06,8.2412e-06,0.00013696,2.241e-08,8.6705e-10,0.20957,0.00046059,0
0.023725,0.0020585,1.4901e-08,343.93,14.197,-1.7828,-0.28146,0.78983,3.7995e-11,6.1855e-09,1.5709e-06,8.772e-06,0.00013795,2.176e-08,8.5901e-10,0.20957,0.00045659,0
0.02473,0.0020585,1.4901e-08,343.87,11.447,-0.015649,0.45438,0.78981,2.4859e-11,5.0029e-09,1.5696e-06,6.3683e-06,0.00012381,2.6395e-08,9.5417e-10,0.20956,0.00050388,0
0.025735,0.0020585,1.4901e-08,343.85,11.239,-1.2878,-0.47247,0.7898,2.4251e-11,4.773e-09,1.5056e-06,6.3613e-06,0.00012086,2.6393e-08,9.7294e-10,0.20955,0.0005132,0
0.026739,0.0020585,1.4901e-08,343.78,14.754,0.036585,-3.053,0.78978,1.7938e-11,3.6562e-09,1.3367e-06,5.3688e-06,0.00010551,2.9029e-08,1.0734e-09,0.20954,0.0005625,0
0.027744,0.0020585,1.4901e-08,343.69,16.908,4.8172,-4.263,0.78976,8.22e-12,2.4605e-09,1.3062e-06,3.0017e-06,8.6372e-05,3.6485e-08,1.2031e-09,0.20953,0.00062492,0
0.028749,0.0020585,1.4901e-08,343.67,14.139,1.9068,-4.5577,0.78975,6.3901e-12,2.2435e-09,1.3082e-06,2.4476e-06,8.2433e-05,3.8546e-08,1.2303e-09,0.20953,0.00063783,0
0.029754,0.0020585,1.4901e-08,343.68,10.557,0.051689,0.37498,0.78975,6.3749e-12,2.296e-09,1.3263e-06,2.4111e-06,8.3423e-05,3.8897e-08,1.2239e-09,0.20953,0.00063479,0
0.030758,0.0020585,1.4901e-08,343.7,11.404,-1.5597,-0.87699,0.78976,7.5509e-12,2.5331e-09,1.3516e-06,2.7187e-06,8.7674e-05,3.7521e-08,1.1955e-09,0.20953,0.00062123,0
0.031763,0.0020585,1.4901e-08,343.72,12.58,-1.3764,-0.77505,0.78976,9.1548e-12,2.8068e-09,1.3836e-06,3.1301e-06,9.2327e-05,3.5736e-08,1.1641e-09,0.20953,0.00060621,0
0.032768,0.0020585,1.4901e-08,343.74,14.374,2.1513,2.0811,0.78977,9.1043e-12,3.0302e-09,1.5105e-06,2.9971e-06,9.5999e-05,3.6264e-08,1.14e-09,0.20954,0.00059452,0
0.033773,0.0020585,1.4901e-08,343.79,12.336,4.2386,1.7962,0.78978,7.7924e-12,3.5878e-09,1.8964e-06,2.3618e-06,0.0001046,3.8722e-08,1.084e-09,0.20954,0.00056712,0
0.034777,0.0020585,1.4901e-08,343.81,10.91,2.5274,0.15791,0.78978,7.743e-12,3.8173e-09,2.0115e-06,2.2742e-06,0.00010798,3.9039e-08,1.0619e-09,0.20955,0.00055633,0
0.035782,0.0020585,1.4901e-08,343.82,10.188,1.6646,-1.5883,0.78979,8.282e-12,4.0223e-09,2.0592e-06,2.3699e-06,0.00011088,3.8417e-08,1.043e-09,0.20955,0.00054706,0
0.036787,0.0020585,1.4901e-08,343.83,10.636,-2.2996,3.5477,0.78979,9.8511e-12,4.1078e-09,1.9754e-06,2.7886e-06,0.00011208,3.6599e-08,1.0351e-09,0.20955,0.00054326,0
0.037791,0.0020585,1.4901e-08,343.81,8.4869,-3.0262,-0.070526,0.78979,9.0103e-12,3.9151e-09,1.9142e-06,2.6122e-06,0.00010937,3.7376e-08,1.0533e-09,0.20955,0.00055218,0
0.038796,0.0020585,1.4901e-08,343.79,9.9225,-0.1135,-4.9523,0.78978,8.0561e-12,3.6359e-09,1.8359e-06,2.4231e-06,0.00010533,3.8392e-08,1.08e-09,0.20954,0.00056524,0
0.039801,0.0020585,1.4901e-08,343.81,9.2734,-2.1499,-0.38527,0.78978,8.3554e-12,3.8658e-09,1.9072e-06,2.4376e-06,0.00010867,3.8115e-08,1.0584e-09,0.20955,0.00055468,0
0.040806,0.0020585,1.4901e-08,343.79,10.361,2.9179,-3.5017,0.78978,6.3277e-12,3.5627e-09,2.0136e-06,1.9233e-06,0.00010427,4.1036e-08,1.0863e-09,0.20954,0.00056814,0
0.04181,0.0020585,1.4901e-08,343.81,9.1664,1.7814,-0.76545,0.78978,5.8835e-12,3.7783e-09,2.163e-06,1.7368e-06,0.00010743,4.1748e-08,1.0655e-09,0.20955,0.00055792,0
0.042815,0.0020585,1.4901e-08,343.82,9.1608,-1.7571,-1.971,0.78979,6.9289e-12,3.9386e-09,2.0155e-06,2.0023e-06,0.00010971,3.9911e-08,1.0524e-09,0.20955,0.00055163,0
0.04382,0.0020585,1.4901e-08,343.86,7.3112,-0.36315,-0.46165,0.7898,8.6046e-12,4.4799e-09,2.2342e-06,2.3324e-06,0.00011714,3.8084e-08,1.0024e-09,0.20955,0.00052707,0
0.044825,0.0020585,1.4901e-08,343.91,5.7717,-0.40347,-1.4057,0.78981,1.0687e-11,5.1752e-09,2.537e-06,2.6968e-06,0.00012608,3.6211e-08,9.4229e-10,0.20956,0.00049729,0
0.045829,0.0020585,1.4901e-08,343.93,6.7947,-1.772,-2.269,0.78982,1.6033e-11,5.719e-09,2.3806e-06,3.8407e-06,0.00013263,3.256e-08,9.0011e-10,0.20957,0.00047647,0
0.046834,0.0020585,1.4901e-08,343.97,8.2617,-1.8089,-3.0843,0.78983,3.2931e-11,6.6274e-09,2.1567e-06,7.328e-06,0.00014294,2.5124e-08,8.2715e-10,0.20957,0.00044021,0
0.047839,0.0020585,1.4901e-08,343.95,7.5033,1.887,-3.3917,0.78982,2.0154e-11,6.122e-09,2.1576e-06,4.6682e-06,0.00013729,2.9577e-08,8.7174e-10,0.20957,0.00046246,0
0.048844,0.0020585,1.4901e-08,343.92,7.6951,2.0256,-1.5291,0.78981,1.3787e-11,5.5429e-09,2.1193e-06,3.3626e-06,0.00013051,3.291e-08,9.1845e-10,0.20956,0.0004857,0
0.049848,0.0020585,1.4901e-08,343.91,8.022,-2.7854,-0.73666,0.78981,1.6799e-11,5.492e-09,2.0694e-06,4.1111e-06,0.0001299,3.1305e-08,9.1973e-10,0.20956,0.00048641,0
0.050853,0.0020585,1.4901e-08,343.89,6.5189,-0.98143,0.23542,0.78981,3.2841e-11,5.2425e-09,1.9528e-06,8.1935e-06,0.00012683,2.6579e-08,9.2308e-10,0.20956,0.00048836,0
0.051858,0.0020585,1.4901e-08,344.03,1.712,0.75383,-1.344,0.78991,2.1274e-10,9.3777e-09,1.55e-06,3.9913e-05,0.00017033,6.7514e-09,5.4618e-10,0.20958,0.00029739,0
0.052863,0.0020585,1.4901e-08,343.92,0.50231,-3.7124,-1.9593,0.78993,3.3467e-10,8.1941e-09,1.4239e-06,6.707e-05,0.00015873,4.0836e-09,5.0915e-10,0.20957,0.00027886,0
0.053867,0.0020585,1.4901e-08,344,2.0722,-0.7496,-2.4839,0.78997,4.3223e-10,1.0595e-08,1.2125e-06,7.6444e-05,0.00018088,2.7832e-09,3.5214e-10,0.20958,0.00019518,0
0.054872,0.0020585,1.4901e-08,344.06,2.1913,-0.7691,-1.7098,0.78995,3.5898e-10,1.1251e-08,1.3255e-06,6.1584e-05,0.00018675,3.6545e-09,3.7382e-10,0.20959,0.00020644,0
0.055877,0.0020585,1.4901e-08,344.11,1.459,-0.71479,-0.5011,0.78994,2.7189e-10,1.1571e-08,1.4559e-06,4.597e-05,0.00018964,5.0822e-09,4.1485e-10,0.2096,0.00022799,0
0.056882,0.0020585,1.4901e-08,344.05,2.3978,-2.4001,0.0889,0.78994,3.0412e-10,1.0667e-08,1.4266e-06,5.3539e-05,0.00018179,4.4941e-09,4.3055e-10,0.20959,0.00023665,0
0.057886,0.0020585,1.4901e-08,344,0.88533,-0.93685,1.7109,0.7899,2.123e-10,8.7466e-09,1.6903e-06,4.1271e-05,0.00016433,6.7477e-09,5.7326e-10,0.20958,0.00031162,0
0.058891,0.0020585,1.4901e-08,343.89,-0.66673,-1.0697,3.7718,0.78993,3.4385e-10,7.7441e-09,1.53e-06,7.1098e-05,0.00015417,4.4983e-09,5.186e-10,0.20956,0.0002837,0
0.059896,0.0020585,1.4901e-08,343.68,-1.5789,0.47155,1.3867,0.79002,7.134e-10,7.1231e-09,8.6016e-07,0.00015434,0.00014689,1.0398e-09,2.5595e-10,0.20953,0.00014409,0
0.0609,0.0020585,1.4901e-08,343.42,-1.4384,0.74198,1.0074,0.79009,9.319e-10,5.2878e-09,3.5943e-07,0.00023277,0.00012556,2.2906e-10,9.5446e-11,0.2095,5.5011e-05,0
0.061905,0.0020585,1.4901e-08,343.26,-1.2856,0.60858,0.5704,0.79012,9.9068e-10,4.2078e-09,1.0469e-07,0.00027607,0.00011154,4.1316e-11,2.1257e-11,0.20948,1.2417e-05,0
0.06291,0.0020585,1.4901e-08,343.2,-1.2654,0.44109,0.42294,0.79014,9.8922e-10,3.7789e-09,3.1882e-08,0.00029054,0.00010554,7.7017e-12,3.476e-12,0.20947,2.0406e-06,0
0.063915,0.0020585,1.4901e-08,343.17,-1.2921,0.33624,0.37184,0.79014,9.7853e-10,3.5604e-09,1.3487e-08,0.00029596,0.00010237,3.0835e-12,1.4204e-12,0.20946,8.3487e-07,0
0.064919,0.0020585,1.4901e-08,343.16,-1.2863,0.18169,0.3317,0.79014,9.738e-10,3.4743e-09,6.2579e-09,0.00029813,0.00010109,1.4215e-12,6.6414e-13,0.20946,3.905e-07,0
0.065924,0.0020585,1.4901e-08,343.16,-1.3253,0.12517,0.28141,0.79014,9.7198e-10,3.4424e-09,3.5544e-09,0.00029894,0.00010061,8.1362e-13,3.803e-13,0.20946,2.2359e-07,0
0.066929,0.0020585,1.4901e-08,343.15,-1.3796,0.063567,0.24257,0.79014,9.7006e-10,3.4082e-09,6.3255e-10,0.00029981,0.0001001,1.4313e-13,6.664e-14,0.20946,3.9202e-08,0
0.067934,0.0020585,1.4901e-08,343.15,-1.3787,-0.0067771,0.2245,0.79014,9.6971e-10,3.4021e-09,1.0797e-10,0.00029997,0.00010001,2.6306e-14,1.133e-14,0.20946,6.6653e-09,0
0.068938,0.0020585,1.4901e-08,343.15,-1.3892,-0.00042713,0.17343,0.79014,9.6964e-10,3.4009e-09,7.4639e-12,0.0003,9.9993e-05,4.0445e-15,7.8287e-16,0.20946,4.6058e-10,0
0.069943,0.0020585,1.4901e-08,343.15,-1.3834,0.010746,0.15515,0.79014,9.6963e-10,3.4008e-09,5.1242e-13,0.0003,9.9992e-05,2.4984e-15,4.6149e-17,0.20946,2.7192e-11,0
0.070948,0.0020585,1.4901e-08,343.15,-1.3964,0.030341,0.13582,0.79014,9.6963e-10,3.4008e-09,8.3275e-14,0.0003,9.9992e-05,2.4034e-15,1.2095e-18,0.20946,7.2905e-13,0
0.071953,0.0020585,1.4901e-08,343.15,-1.4002,0.042143,0.136,0.79014,9.6963e-10,3.4008e-09,6.518e-14,0.0003,9.9992e-05,2.4001e-15,4.53e-20,0.20946,7.4754e-15,0
0.072957,0.0020585,1.4901e-08,343.15,-1.4013,0.037822,0.13373,0.79014,9.6963e-10,3.4008e-09,5.8787e-14,0.0003,9.9992e-05,2.3993e-15,9.4858e-20,0.20946,4.9188e-16,0
0.073962,0.0020585,1.4901e-08,343.15,-1.3905,0.0084537,0.12823,0.79014,9.6963e-10,3.4008e-09,5.3233e-14,0.0003,9.9992e-05,2.3989e-15,8.7881e-20,0.20946,3.5226e-16,0
0.074967,0.0020585,1.4901e-08,343.15,-1.3819,-0.022613,0.11315,0.79014,9.6963e-10,3.4008e-09,4.726e-14,0.0003,9.9992e-05,2.3983e-15,3.5406e-19,0.20946,3.315e-16,0
0.075972,0.0020585,1.4901e-08,343.15,-1.3702,-0.038084,0.079693,0.79014,9.6963e-10,3.4008e-09,4.1071e-14,0.0003,9.9992e-05,2.3975e-15,7.1577e-19,0.20946,3.1258e-16,0
0.076976,0.0020585,1.4901e-08,343.15,-1.3568,-0.033501,0.033813,0.79014,9.6963e-10,3.4008e-09,3.5263e-14,0.0003,9.9992e-05,2.3968e-15,2.8059e-19,0.20946,2.6215e-16,0
0.077981,0.0020585,1.4901e-08,343.15,-1.3559,-0.016714,0.016469,0.79014,9.6963e-10,3.4008e-09,2.9131e-14,0.0003,9.9992e-05,2.396e-15,2.5079e-20,0.20946,1.7882e-16,0
0.078986,0.0020585,1.4901e-08,343.15,-1.3858,0.01234,0.046858,0.79014,9.6963e-10,3.4008e-09,2.2085e-14,0.0003,9.9992e-05,2.3954e-15,4.4273e-19,0.20946,1.8099e-16,0
0.079991,0.0020585,1.4901e-08,343.15,-1.4218,0.029385,0.059693,0.79014,9.6963e-10,3.4008e-09,1.4707e-14,0.0003,9.9992e-05,2.3947e-15,1.8053e-20,0.20946,1.0165e-16,0
0.080995,0.0020585,1.4901e-08,343.15,-1.4234,-0.024345,0.017271,0.79014,9.6829e-10,3.3961e-09,8.0771e-15,0.0003,9.9992e-05,2.3824e-15,2.1372e-19,0.20946,8.036e-17,0
0.082,0.0020585,1.4901e-08,343.15,-1.4155,-0.064939,-0.0064773,0.79014,4.4604e-23,1.5644e-22,2.6027e-28,0.0003,0.0001,1.0923e-28,9.8885e-33,0.20946,3.0517e-30,0
-0.13,0.0030879,1.4901e-08,344.54,-1.362,-0.2582,-0.089043,0.78995,7.6284e-13,1.4935e-08,1.2977e-05,1.1391e-07,0.00021817,3.8895e-08,2.7558e-10,0.20966,0.00015005,0
-0.129,0.0030879,1.4901e-08,344.55,-1.4279,-0.25932,-0.049768,0.78995,7.7851e-13,1.5079e-08,1.2717e-05,1.1569e-07,0.00021922,3.8117e-08,2.7315e-10,0.20966,0.00014879,0
-0.12799,0.0030879,1.4901e-08,344.55,-1.4839,-0.25586,-0.051646,0.78996,8.0282e-13,1.5293e-08,1.2328e-05,1.1845e-07,0.00022078,3.6969e-08,2.6958e-10,0.20966,0.00014693,0
-0.12699,0.0030879,1.4901e-08,344.55,-1.5146,-0.24714,-0.10857,0.78996,8.2743e-13,1.55e-08,1.1951e-05,1.2128e-07,0.00022227,3.587e-08,2.6621e-10,0.20966,0.00014518,0
-0.12598,0.0030879,1.4901e-08,344.55,-1.521,-0.23603,-0.21165,0.78996,8.4988e-13,1.5676e-08,1.1626e-05,1.2387e-07,0.00022354,3.4937e-08,2.6341e-10,0.20966,0.00014372,0
-0.12498,0.0030879,1.4901e-08,344.55,-1.531,-0.20357,-0.32604,0.78996,8.67e-13,1.5797e-08,1.1395e-05,1.2588e-07,0.00022439,3.4295e-08,2.6167e-10,0.20966,0.00014283,0
-0.12397,0.0030879,1.4901e-08,344.55,-1.5334,-0.14341,-0.40814,0.78996,8.7888e-13,1.5872e-08,1.1239e-05,1.2731e-07,0.00022493,3.3878e-08,2.6075e-10,0.20966,0.00014235,0
-0.12297,0.0030879,1.4901e-08,344.55,-1.5367,-0.044948,-0.46515,0.78996,8.8682e-13,1.5915e-08,1.1136e-05,1.2829e-07,0.00022523,3.3618e-08,2.6042e-10,0.20966,0.00014219,0
-0.12196,0.0030879,1.4901e-08,344.55,-1.5475,0.086607,-0.44742,0.78996,8.8926e-13,1.5924e-08,1.109e-05,1.286e-07,0.00022529,3.3528e-08,2.607e-10,0.20966,0.00014235,0
-0.12096,0.0030879,1.4901e-08,344.55,-1.5307,0.20569,-0.40787,0.78996,8.8833e-13,1.5914e-08,1.1077e-05,1.2851e-07,0.00022522,3.353e-08,2.6128e-10,0.20966,0.00014266,0
-0.11995,0.0030879,1.4901e-08,344.55,-1.4912,0.29778,-0.36711,0.78996,8.8663e-13,1.5906e-08,1.1062e-05,1.2829e-07,0.00022516,3.3527e-08,2.6181e-10,0.20966,0.00014294,0
-0.11895,0.0030879,1.4901e-08,344.54,-1.4102,0.31052,-0.31917,0.78996,8.8469e-13,1.5909e-08,1.1037e-05,1.28e-07,0.00022517,3.3483e-08,2.6204e-10,0.20966,0.00014307,0
-0.11794,0.0030879,1.4901e-08,344.54,-1.3053,0.20869,-0.20792,0.78996,8.8171e-13,1.5921e-08,1.101e-05,1.2753e-07,0.00022526,3.3415e-08,2.6194e-10,0.20966,0.00014303,0
-0.11694,0.0030879,1.4901e-08,344.54,-1.2207,0.064924,-0.059598,0.78996,8.7876e-13,1.5938e-08,1.0979e-05,1.2703e-07,0.00022538,3.3329e-08,2.6167e-10,0.20966,0.00014288,0
